id,facility_code,standby_time,time,operating_status,operating_status_start,operating_status_end,facility_fastpass_status,facility_fastpass_start,facility_fastpass_end
23711,240,NULL,"2020-02-18 20:24:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23712,226,NULL,"2020-02-18 20:24:00.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
23713,221,NULL,"2020-02-18 20:24:00.000000",案内終了,10:15:00.000000,18:25:00.000000,NULL,NULL,NULL
23714,242,NULL,"2020-02-18 20:24:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
23715,241,NULL,"2020-02-18 20:24:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23716,230,NULL,"2020-02-18 20:24:00.000000",案内終了,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
23717,224,NULL,"2020-02-18 20:24:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23718,219,NULL,"2020-02-18 20:24:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23756,234,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23757,202,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23758,222,NULL,"2020-02-18 20:25:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23759,236,NULL,"2020-02-18 20:25:00.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
23760,235,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23761,220,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23762,239,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23763,238,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23764,223,NULL,"2020-02-18 20:25:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23765,243,NULL,"2020-02-18 20:25:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23766,246,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23767,232,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23768,231,NULL,"2020-02-18 20:25:00.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
23769,228,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23770,227,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
23771,229,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23772,218,NULL,"2020-02-18 20:25:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23773,247,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23774,233,NULL,"2020-02-18 20:25:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
23775,244,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23776,245,NULL,"2020-02-18 20:25:00.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
23777,237,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23778,240,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23779,226,NULL,"2020-02-18 20:25:00.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
23780,221,NULL,"2020-02-18 20:25:00.000000",案内終了,10:15:00.000000,18:25:00.000000,NULL,NULL,NULL
23781,242,NULL,"2020-02-18 20:25:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
23782,241,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23783,230,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
23784,224,NULL,"2020-02-18 20:25:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23785,219,NULL,"2020-02-18 20:25:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23823,234,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23824,202,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23825,222,NULL,"2020-02-18 20:26:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23826,236,NULL,"2020-02-18 20:26:00.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
23827,235,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23828,220,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23829,239,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23830,238,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23831,223,NULL,"2020-02-18 20:26:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23832,243,NULL,"2020-02-18 20:26:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23833,246,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23834,232,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23835,231,NULL,"2020-02-18 20:26:00.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
23836,228,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23837,227,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
23838,229,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23839,218,NULL,"2020-02-18 20:26:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23840,247,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23841,233,NULL,"2020-02-18 20:26:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
23842,244,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23843,245,NULL,"2020-02-18 20:26:00.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
23844,237,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23845,240,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23846,226,NULL,"2020-02-18 20:26:00.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
23847,221,NULL,"2020-02-18 20:26:00.000000",案内終了,10:15:00.000000,18:25:00.000000,NULL,NULL,NULL
23848,242,NULL,"2020-02-18 20:26:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
23849,241,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23850,230,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
23851,224,NULL,"2020-02-18 20:26:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23852,219,NULL,"2020-02-18 20:26:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23890,234,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23891,202,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23892,222,NULL,"2020-02-18 20:27:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23893,236,NULL,"2020-02-18 20:27:00.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
23894,235,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23895,220,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23896,239,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23897,238,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23898,223,NULL,"2020-02-18 20:27:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23899,243,NULL,"2020-02-18 20:27:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23900,246,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23901,232,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23902,231,NULL,"2020-02-18 20:27:00.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
23903,228,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23904,227,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
23905,229,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23906,218,NULL,"2020-02-18 20:27:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23907,247,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23908,233,NULL,"2020-02-18 20:27:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
23909,244,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23910,245,NULL,"2020-02-18 20:27:00.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
23911,237,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23912,240,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23913,226,NULL,"2020-02-18 20:27:00.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
23914,221,NULL,"2020-02-18 20:27:00.000000",案内終了,10:15:00.000000,18:25:00.000000,NULL,NULL,NULL
23915,242,NULL,"2020-02-18 20:27:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
23916,241,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23917,230,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
23918,224,NULL,"2020-02-18 20:27:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23919,219,NULL,"2020-02-18 20:27:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23957,234,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23958,202,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23959,222,NULL,"2020-02-18 20:28:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23960,236,NULL,"2020-02-18 20:28:00.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
23961,235,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23962,220,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23963,239,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23964,238,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23965,223,NULL,"2020-02-18 20:28:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23966,243,NULL,"2020-02-18 20:28:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23967,246,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23968,232,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23969,231,NULL,"2020-02-18 20:28:00.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
23970,228,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23971,227,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
23972,229,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23973,218,NULL,"2020-02-18 20:28:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23974,247,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23975,233,NULL,"2020-02-18 20:28:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
23976,244,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23977,245,NULL,"2020-02-18 20:28:00.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
23978,237,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23979,240,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23980,226,NULL,"2020-02-18 20:28:00.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
23981,221,NULL,"2020-02-18 20:28:00.000000",案内終了,10:15:00.000000,18:25:00.000000,NULL,NULL,NULL
23982,242,NULL,"2020-02-18 20:28:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
23983,241,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23984,230,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
23985,224,NULL,"2020-02-18 20:28:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
23986,219,NULL,"2020-02-18 20:28:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24024,234,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24025,202,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24026,222,NULL,"2020-02-18 20:28:59.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24027,236,NULL,"2020-02-18 20:28:59.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
24028,235,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24029,220,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24030,239,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24031,238,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24032,223,NULL,"2020-02-18 20:28:59.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24033,243,NULL,"2020-02-18 20:28:59.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24034,246,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24035,232,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24036,231,NULL,"2020-02-18 20:28:59.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
24037,228,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24038,227,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
24039,229,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24040,218,NULL,"2020-02-18 20:28:59.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24041,247,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24042,233,NULL,"2020-02-18 20:28:59.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
24043,244,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24044,245,NULL,"2020-02-18 20:28:59.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
24045,237,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24046,240,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24047,226,NULL,"2020-02-18 20:28:59.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
24048,221,NULL,"2020-02-18 20:28:59.000000",案内終了,10:15:00.000000,18:25:00.000000,NULL,NULL,NULL
24049,242,NULL,"2020-02-18 20:28:59.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
24050,241,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24051,230,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
24052,224,NULL,"2020-02-18 20:28:59.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24053,219,NULL,"2020-02-18 20:28:59.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24091,234,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24092,202,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24093,222,NULL,"2020-02-18 20:30:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24094,236,NULL,"2020-02-18 20:30:00.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
24095,235,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24096,220,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24097,239,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24098,238,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24099,223,NULL,"2020-02-18 20:30:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24100,243,NULL,"2020-02-18 20:30:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24101,246,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24102,232,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24103,231,NULL,"2020-02-18 20:30:00.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
24104,228,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24105,227,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
24106,229,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24107,218,NULL,"2020-02-18 20:30:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24108,247,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24109,233,NULL,"2020-02-18 20:30:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
24110,244,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24111,245,NULL,"2020-02-18 20:30:00.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
24112,237,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24113,240,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24114,226,NULL,"2020-02-18 20:30:00.000000",案内終了,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
24115,221,NULL,"2020-02-18 20:30:00.000000",案内終了,10:15:00.000000,18:25:00.000000,NULL,NULL,NULL
24116,242,NULL,"2020-02-18 20:30:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
24117,241,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24118,230,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
24119,224,NULL,"2020-02-18 20:30:00.000000",案内終了,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
24120,219,NULL,"2020-02-18 20:30:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
